Month,Year,Plot,Replicate,Species,percent_cover,abundance
NOVEMBER,2017,PH1,C1,ELMA,98,100
NOVEMBER,2017,PH1,C1,MALE,3,12
NOVEMBER,2017,PH1,C2,MALE,2,7
NOVEMBER,2017,PH1,C2,ERVA,4,10
NOVEMBER,2017,PH1,C2,ELMA,99,100
NOVEMBER,2017,PH1,C3,MALE,1,6
NOVEMBER,2017,PH1,C3,ERVA,5,7
NOVEMBER,2017,PH1,C3,ELMA,95,100
NOVEMBER,2017,PH1,C3,BARE,4,50
NOVEMBER,2017,PH1,T3,JUPA,9,18
NOVEMBER,2017,PH1,T3,ZEMU,3,22
NOVEMBER,2017,PH1,T3,ERVA,20,75
NOVEMBER,2017,PH1,T3,ELMA,65,100
NOVEMBER,2017,PH1,T3,BARE,3,14
NOVEMBER,2017,PH1,U3,STPU,70,100
NOVEMBER,2017,PH1,U3,BARE,1,1
NOVEMBER,2017,PH1,U3,THATCH,30,50
NOVEMBER,2017,MS,U2,ELGL,17,59
NOVEMBER,2017,MS,U2,BARE,83,90
NOVEMBER,2017,MS,U3,STPU,4,18
NOVEMBER,2017,MS,U3,BARE,96,100
NOVEMBER,2017,MS,T1,BOMA,9,27
NOVEMBER,2017,MS,T1,ELMA,75,100
NOVEMBER,2017,MS,T1,BARE,16,50
NOVEMBER,2017,MS,T2,CEPA,1,3
NOVEMBER,2017,MS,T2,CYER,1,4
NOVEMBER,2017,MS,T2,HOBR,1,1
NOVEMBER,2017,MS,T2,ELMA,2,13
NOVEMBER,2017,MS,T2,SYSU,2,6
NOVEMBER,2017,MS,T2,SOOL,1,1
NOVEMBER,2017,MS,T2,BARE,92,100
NOVEMBER,2017,MS,T3,SYSU,1,20
NOVEMBER,2017,MS,T3,DISP,25,50
NOVEMBER,2017,MS,T3,ELMA,19,45
NOVEMBER,2017,MS,T3,JUPA,3,8
NOVEMBER,2017,MS,T3,OXCA,1,2
NOVEMBER,2017,MS,T3,BARE,55,85
NOVEMBER,2017,MS,U1,STPU,30,75
NOVEMBER,2017,MS,U1,BARE,70,80
NOVEMBER,2017,MS,C3,JUPH,4,9
NOVEMBER,2017,MS,C3,BARE,95,100
NOVEMBER,2017,MS,C3,GEDI,1,2
NOVEMBER,2017,MS,C2,JUPH,5,12
NOVEMBER,2017,MS,C2,BARE,95,100
NOVEMBER,2017,MS,C1,JUPH,8,20
NOVEMBER,2017,MS,C1,BARE,92,100
NOVEMBER,2017,RT,U1,STPU,15,48
NOVEMBER,2017,RT,U1,BARE,70,100
NOVEMBER,2017,RT,U1,THATCH,15,100
NOVEMBER,2017,RT,T1,JUA,3,9
NOVEMBER,2017,RT,T1,CYER,1,2
NOVEMBER,2017,RT,T1,DISP,18,70
NOVEMBER,2017,RT,T1,STPU,1,2
NOVEMBER,2017,RT,T1,RUSA,1,4
NOVEMBER,2017,RT,T1,SYSU,1,6
NOVEMBER,2017,RT,T1,THATCH,53,100
NOVEMBER,2017,RT,T1,BARE,20,70
NOVEMBER,2017,RT,T1,HOBR,1,2
NOVEMBER,2017,RT,T1,JUBU,1,2
NOVEMBER,2017,RT,T2,SYSU,1,7
NOVEMBER,2017,RT,T2,RUSA,7,16
NOVEMBER,2017,RT,T2,JUPA,6,13
NOVEMBER,2017,RT,T2,BOMA,1,6
NOVEMBER,2017,RT,T2,ASFA,1,1
NOVEMBER,2017,RT,T2,CEPA,2,5
NOVEMBER,2017,RT,T2,THATCH,66,100
NOVEMBER,2017,RT,T2,BARE,16,35
NOVEMBER,2017,RT,U2,EPCA,40,60
NOVEMBER,2017,RT,U2,STPU,28,70
NOVEMBER,2017,RT,U2,THATCH,21,100
NOVEMBER,2017,RT,U2,BARE,10,60
NOVEMBER,2017,RT,U3,STPU,41,85
NOVEMBER,2017,RT,U3,COFI,1,2
NOVEMBER,2017,RT,U3,THATCH,55,100
NOVEMBER,2017,RT,U3,BARE,3,10
NOVEMBER,2017,RT,T3,DISP,61,100
NOVEMBER,2017,RT,T3,PHLE,5,31
NOVEMBER,2017,RT,T3,SYSU,1,4
NOVEMBER,2017,RT,T3,JUBU,12,44
NOVEMBER,2017,RT,T3,THATCH,10,50
NOVEMBER,2017,RT,T3,BARE,4,10
NOVEMBER,2017,RT,T3,ELMA,6,11
NOVEMBER,2017,RT,T3,HOBR,1,3
NOVEMBER,2017,RT,C1,BARE,3,10
NOVEMBER,2017,RT,C1,JUPH,95,100
NOVEMBER,2017,RT,C1,DISP,2,5
NOVEMBER,2017,RT,C2,JUPH,97,100
NOVEMBER,2017,RT,C2,BARE,3,20
NOVEMBER,2017,RT,C3,BARE,20,50
NOVEMBER,2017,RT,C3,JUPH,80,100
NOVEMBER,2017,TP,C1,JUPH,95,100
NOVEMBER,2017,TP,C1,BARE,5,50
NOVEMBER,2017,TP,C2,BARE,30,100
NOVEMBER,2017,TP,C2,ELMA,70,100
NOVEMBER,2017,TP,C3,DISP,7,58
NOVEMBER,2017,TP,C3,ELMA,85,100
NOVEMBER,2017,TP,C3,BARE,10,100
NOVEMBER,2017,TP,T3,CYER,28,75
NOVEMBER,2017,TP,T3,JUPA,4,7
NOVEMBER,2017,TP,T3,HOBR,23,100
NOVEMBER,2017,TP,T3,THATCH,5,100
NOVEMBER,2017,TP,T3,BARE,10,80
NOVEMBER,2017,TP,T3,JUBU,30,60
NOVEMBER,2017,TP,U3,HOBR,44,100
NOVEMBER,2017,TP,U3,JUBU,8,26
NOVEMBER,2017,TP,U3,SIBE,1,2
NOVEMBER,2017,TP,U3,THATCH,33,100
NOVEMBER,2017,TP,U3,BARE,13,90
NOVEMBER,2017,TP,T2,ZEMU,1,2
NOVEMBER,2017,TP,T2,JUPA,3,6
NOVEMBER,2017,TP,T2,JUBU,27,70
NOVEMBER,2017,TP,T2,EPBR,3,25
NOVEMBER,2017,TP,T2,CYER,2,4
NOVEMBER,2017,TP,T2,SYSU,1,1
NOVEMBER,2017,TP,T2,HOBR,1,2
NOVEMBER,2017,TP,T2,BARE,24,45
NOVEMBER,2017,TP,T2,THATCH,38,80
NOVEMBER,2017,TP,T2,RUSA,1,1
NOVEMBER,2017,TP,U2,STPU,50,100
NOVEMBER,2017,TP,U2,EPBR,6,100
NOVEMBER,2017,TP,U2,ZEMU,7,100
NOVEMBER,2017,TP,U2,THATCH,22,100
NOVEMBER,2017,TP,U2,BARE,15,50
NOVEMBER,2017,TP,T1,CYER,25,100
NOVEMBER,2017,TP,T1,RUSA,2,4
NOVEMBER,2017,TP,T1,HOBR,2,7
NOVEMBER,2017,TP,T1,ELMA,5,11
NOVEMBER,2017,TP,T1,JUBU,1,4
NOVEMBER,2017,TP,T1,THATCH,3,20
NOVEMBER,2017,TP,T1,BARE,50,100
NOVEMBER,2017,TP,T1,ZEMU,1,4
NOVEMBER,2017,TP,T1,DISP,14,40
NOVEMBER,2017,TP,U1,STPU,35,80
NOVEMBER,2017,TP,U1,SIBE,18,30
NOVEMBER,2017,TP,U1,ELGL,1,2
NOVEMBER,2017,TP,U1,EPBR,2,19
NOVEMBER,2017,TP,U1,BARE,20,60
NOVEMBER,2017,TP,U1,THATCH,25,100
DECEMBER,2017,WT2,U2,STPU,57,90
DECEMBER,2017,WT2,U2,THATCH,30,80
DECEMBER,2017,WT2,U2,BARE,13,14
DECEMBER,2017,WT2,T1,HOBR,28,53
DECEMBER,2017,WT2,T1,JUPA,2,7
DECEMBER,2017,WT2,T1,CEPA,2,6
DECEMBER,2017,WT2,T1,ZEMU,4,13
DECEMBER,2017,WT2,T1,ELMA,26,33
DECEMBER,2017,WT2,T1,JUBU,1,1
DECEMBER,2017,WT2,T1,THATCH ,20,70
DECEMBER,2017,WT2,T1,CYER,2,6
DECEMBER,2017,WT2,T1,BARE,10,20
DECEMBER,2017,WT2,U1,STPU,44,75
DECEMBER,2017,WT2,U1,THATCH,40,100
DECEMBER,2017,WT2,U1,BARE,18,27
DECEMBER,2017,WT2,U3,STPU ,64,100
DECEMBER,2017,WT2,U3,THATCH,33,90
DECEMBER,2017,WT2,U3,BARE,3,5
DECEMBER,2017,WT2,T2,DISP,58,79
DECEMBER,2017,WT2,T2,BOMA,20,30
DECEMBER,2017,WT2,T2,ELMA,25,50
DECEMBER,2017,WT2,T3,DISP,80,100
DECEMBER,2017,WT2,T3,ELMA,22,30
DECEMBER,2017,WT2,C3,ELMA,97,100
DECEMBER,2017,WT2,C3,BARE,3,7
DECEMBER,2017,WT2,C2,ELMA,98,100
DECEMBER,2017,WT2,C2,BARE,2,10
DECEMBER,2017,WT2,C1,ELMA ,65,100
DECEMBER,2017,WT2,C1,SCPU,20,35
DECEMBER,2017,WT2,C1,BARE,15,100
DECEMBER,2017,WT1,U1,STPU,65,100
DECEMBER,2017,WT1,U1,BARE,15,45
DECEMBER,2017,WT1,U1,THATCH,20,45
DECEMBER,2017,WT1,T1,JUME,48,100
DECEMBER,2017,WT1,T1,CAPR,47,100
DECEMBER,2017,WT1,T1,HOBR,2,4
DECEMBER,2017,WT1,T1,THATCH,7,10
DECEMBER,2017,WT1,C1,ELMA,96,100
DECEMBER,2017,WT1,C1,BARE,4,17
DECEMBER,2017,WT1,C2,JUPH,61,88
DECEMBER,2017,WT1,C2,BARE,40,45
DECEMBER,2017,WT1,C3,CRSE,1,2
DECEMBER,2017,WT1,C3,ELMA,97,100
DECEMBER,2017,WT1,C3,BARE,3,20
DECEMBER,2017,WT1,T2,JUME,50,70
DECEMBER,2017,WT1,T2,JUPA,2,5
DECEMBER,2017,WT1,T2,CAPR,25,65
DECEMBER,2017,WT1,T2,CRSE,1,1
DECEMBER,2017,WT1,T2,HOBR,1,2
DECEMBER,2017,WT1,T2,CYER,1,2
DECEMBER,2017,WT1,T2,CEPA,1,3
DECEMBER,2017,WT1,T2,THATCH,13,40
DECEMBER,2017,WT1,T2,BARE,5,15
DECEMBER,2017,WT1,U2,STPU,50,90
DECEMBER,2017,WT1,U2,ASFA,2,3
DECEMBER,2017,WT1,U2,HOBR,9,13
DECEMBER,2017,WT1,U2,CEPA,2,4
DECEMBER,2017,WT1,U2,THATCH,20,100
DECEMBER,2017,WT1,U2,BARE,20,100
DECEMBER,2017,WT1,T3,JUTE,7,11
DECEMBER,2017,WT1,T3,CYER,33,49
DECEMBER,2017,WT1,T3,JUOC,4,11
DECEMBER,2017,WT1,T3,ZEMU,3,27
DECEMBER,2017,WT1,T3,JUPA,11,20
DECEMBER,2017,WT1,T3,ELMA,13,20
DECEMBER,2017,WT1,T3,THATCH,17,30
DECEMBER,2017,WT1,T3,BARE,10,40
DECEMBER,2017,WT1,T3,EPBR,2,5
DECEMBER,2017,WT1,T3,CEPA,1,2
DECEMBER,2017,WT1,U3,STPU,30,100
DECEMBER,2017,WT1,U3,HOBR,2,4
DECEMBER,2017,WT1,U3,ZEMU,3,13
DECEMBER,2017,WT1,U3,HEGR,1,3
DECEMBER,2017,WT1,U3,BARE,60,100
DECEMBER,2017,WT1,U3,THATCH,5,100
DECEMBER,2017,MS,U2,ELGL,24,80
DECEMBER,2017,MS,U2,VIVI,1,3
DECEMBER,2017,MS,U2,BARE,75,100
DECEMBER,2017,MS,U3,STPU,3,21
DECEMBER,2017,MS,U3,BARE,97,100
DECEMBER,2017,MS,U1,STPU,26,70
DECEMBER,2017,MS,U1,BARE,75,90
DECEMBER,2017,MS,T3,JUPA,3,8
DECEMBER,2017,MS,T3,ELMA,15,48
DECEMBER,2017,MS,T3,DISP,27,60
DECEMBER,2017,MS,T3,SYSU,2,22
DECEMBER,2017,MS,T3,OXCA,1,2
DECEMBER,2017,MS,T3,BARE,55,95
DECEMBER,2017,MS,T2,SYSU,2,7
DECEMBER,2017,MS,T2,CYER,2,4
DECEMBER,2017,MS,T2,ELMA ,4,17
DECEMBER,2017,MS,T2,CEPA,3,8
DECEMBER,2017,MS,T2,HOBR,2,3
DECEMBER,2017,MS,T2,BARE,90,100
DECEMBER,2017,MS,T3,ELMA,80,100
DECEMBER,2017,MS,T3,BOMA,8,29
DECEMBER,2017,MS,T3,CYER,1,1
DECEMBER,2017,MS,T3,VISA,1,1
DECEMBER,2017,MS,T3,BARE,10,50
DECEMBER,2017,MS,C1,JUPH,8,38
DECEMBER,2017,MS,C1,POAVDE,1,1
DECEMBER,2017,MS,C1,MEPO,2,8
DECEMBER,2017,MS,C1,SOSP,1,2
DECEMBER,2017,MS,C1,CRSC,1,1
DECEMBER,2017,MS,C1,BARE,90,100
DECEMBER,2017,MS,C2,JUPH,3,15
DECEMBER,2017,MS,C2,HEGR,1,1
DECEMBER,2017,MS,C2,CEPA,1,1
DECEMBER,2017,MS,C2,BARE,97,100
DECEMBER,2017,MS,C3,JUPH,3,13
DECEMBER,2017,MS,C3,SYSU,2,10
DECEMBER,2017,MS,C3,HEGR,1,1
DECEMBER,2017,MS,C3,CEPA,1,1
DECEMBER,2017,MS,C3,EPBR,1,3
DECEMBER,2017,MS,C3,LYHY,1,2
DECEMBER,2017,MS,C3,BARE,95,100
DECEMBER,2017,TP,C1,JUPH,98,100
DECEMBER,2017,TP,C1,BARE,2,20
DECEMBER,2017,TP,C2,ELMA,60,100
DECEMBER,2017,TP,C2,BARE,40,100
DECEMBER,2017,TP,C3,DISP,10,100
DECEMBER,2017,TP,C3,ELMA,70,100
DECEMBER,2017,TP,C3,BARE,20,100
DECEMBER,2017,TP,T3,HOBR,25,100
DECEMBER,2017,TP,T3,CYER,30,70
DECEMBER,2017,TP,T3,JUBU,25,70
DECEMBER,2017,TP,T3,JUPA,4,9
DECEMBER,2017,TP,T3,BARE,16,80
DECEMBER,2017,TP,U3,HOBR,55,100
DECEMBER,2017,TP,U3,JUBU,10,18
DECEMBER,2017,TP,U3,SIBE,2,4
DECEMBER,2017,TP,U3,THATCH,13,100
DECEMBER,2017,TP,U3,BARE,20,100
DECEMBER,2017,TP,T2,JUPA,2,4
DECEMBER,2017,TP,T2,JUBU,42,90
DECEMBER,2017,TP,T2,EPBR,3,14
DECEMBER,2017,TP,T2,SYSU,1,2
DECEMBER,2017,TP,T2,CYER,5,17
DECEMBER,2017,TP,T2,BARE,30,60
DECEMBER,2017,TP,T2,THATCH,15,100
DECEMBER,2017,TP,T2,RUSA,1,1
DECEMBER,2017,TP,T2,HOBR,1,1
DECEMBER,2017,TP,U2,STPU,70,100
DECEMBER,2017,TP,U2,ZEMU,6,18
DECEMBER,2017,TP,U2,THATCH,5,30
DECEMBER,2017,TP,U2,BARE,15,80
DECEMBER,2017,TP,U2,EPBR,5,28
DECEMBER,2017,TP,U2,SIBE,1,2
DECEMBER,2017,TP,T1,CYER,35,100
DECEMBER,2017,TP,T1,RUSA,2,6
DECEMBER,2017,TP,T1,HOBR,1,2
DECEMBER,2017,TP,T1,DISP,15,60
DECEMBER,2017,TP,T1,ELMA,5,20
DECEMBER,2017,TP,T1,SYSU,1,4
DECEMBER,2017,TP,T1,BARE,37,100
DECEMBER,2017,TP,T1,JUPA,1,2
DECEMBER,2017,TP,T1,ZEMU,1,3
DECEMBER,2017,TP,T1,JUBU,2,10
DECEMBER,2017,TP,U1,STPU,40,100
DECEMBER,2017,TP,U1,SIBE,10,30
DECEMBER,2017,TP,U1,EPBR,2,17
DECEMBER,2017,TP,U1,THATCH,23,100
DECEMBER,2017,TP,U1,BARE,25,100
DECEMBER,2017,RT,U1,STPU,17,90
DECEMBER,2017,RT,U1,THATCH,15,100
DECEMBER,2017,RT,U1,BARE,70,100
DECEMBER,2017,RT,T1,JUPA,2,6
DECEMBER,2017,RT,T1,DISP,21,70
DECEMBER,2017,RT,T1,RUSA,1,4
DECEMBER,2017,RT,T1,CYER,1,2
DECEMBER,2017,RT,T1,HOBR,1,6
DECEMBER,2017,RT,T1,STPU,1,2
DECEMBER,2017,RT,T1,JUBU,2,5
DECEMBER,2017,RT,T1,THATCH,8,80
DECEMBER,2017,RT,T1,BARE,63,90
DECEMBER,2017,RT,T2,RUSA,6,15
DECEMBER,2017,RT,T2,JUPA,3,7
DECEMBER,2017,RT,T2,SYSU,1,5
DECEMBER,2017,RT,T2,BOMA,1,3
DECEMBER,2017,RT,T2,JUBU,1,3
DECEMBER,2017,RT,T2,ASFA,1,1
DECEMBER,2017,RT,T2,CEPA,2,5
DECEMBER,2017,RT,T2,ELMA,4,12
DECEMBER,2017,RT,T2,THATCH,68,100
DECEMBER,2017,RT,T2,BARE,13,25
DECEMBER,2017,RT,U2,EPCA,40,59
DECEMBER,2017,RT,U2,STPU,22,90
DECEMBER,2017,RT,U2,THATCH,30,60
DECEMBER,2017,RT,U2,BARE,8,40
DECEMBER,2017,RT,U3,STPU ,45,100
DECEMBER,2017,RT,U3,THATCH,55,100
DECEMBER,2017,RT,U3,BARE,3,5
DECEMBER,2017,RT,T3,HOBR,2,8
DECEMBER,2017,RT,T3,DISP,50,100
DECEMBER,2017,RT,T3,PHLE,1,2
DECEMBER,2017,RT,T3,SYSU,1,4
DECEMBER,2017,RT,T3,ELMA,9,17
DECEMBER,2017,RT,T3,JUBU,16,32
DECEMBER,2017,RT,T3,BARE,4,10
DECEMBER,2017,RT,T3,THATCH,20,100
DECEMBER,2017,RT,C1,JUPH,97,100
DECEMBER,2017,RT,C1,DISP,1,3
DECEMBER,2017,RT,C1,BARE,2,12
DECEMBER,2017,RT,C2,JUPH,96,100
DECEMBER,2017,RT,C2,BARE,4,15
DECEMBER,2017,RT,C3,JUPH,75,100
DECEMBER,2017,RT,C3,BARE,25,75
DECEMBER,2017,CS,U2,HOBR,65,90
DECEMBER,2017,CS,U2,EXCA,7,12
DECEMBER,2017,CS,U2,MALE,1,4
DECEMBER,2017,CS,U2,THATCH,30,100
DECEMBER,2017,CS,U2,BARE,1,3
DECEMBER,2017,CS,U1,EXCA,10,16
DECEMBER,2017,CS,U1,STPU,30,80
DECEMBER,2017,CS,U1,MALE,1,2
DECEMBER,2017,CS,U1,ZEMU,1,1
DECEMBER,2017,CS,U1,BARE,30,90
DECEMBER,2017,CS,U1,THATCH,25,90
DECEMBER,2017,CS,U1,HOBR,3,12
DECEMBER,2017,CS,U3,HOBR,60,100
DECEMBER,2017,CS,U3,THATCH,2,10
DECEMBER,2017,CS,U3,BARE,40,100
DECEMBER,2017,CS,T1,CYER,70,100
DECEMBER,2017,CS,T1,SYSU,2,7
DECEMBER,2017,CS,T1,HOBR,1,3
DECEMBER,2017,CS,T1,BARE,27,80
DECEMBER,2017,CS,T3,FRSA,23,27
DECEMBER,2017,CS,T3,CAPR,60,80
DECEMBER,2017,CS,T3,DISP,12,25
DECEMBER,2017,CS,T3,SYSU,1,1
DECEMBER,2017,CS,T3,BARE,4,8
DECEMBER,2017,CS,T2,DISP,90,100
DECEMBER,2017,CS,T2,BOMA,2,7
DECEMBER,2017,CS,T2,CYER,2,3
DECEMBER,2017,CS,T2,BARE,8,10
DECEMBER,2017,CS,C3,BOMA,3,9
DECEMBER,2017,CS,C3,JUME,70,100
DECEMBER,2017,CS,C3,ERVA,1,2
DECEMBER,2017,CS,C3,BARE,28,40
DECEMBER,2017,CS,C1,CYER,9,19
DECEMBER,2017,CS,C1,BOMA,1,1
DECEMBER,2017,CS,C1,ELMA,50,100
DECEMBER,2017,CS,C1,BARE,40,100
DECEMBER,2017,CS,C2,ELMA,100,100
DECEMBER,2017,CS,C2,SYSU,1,1
DECEMBER,2017,PH1,U1,STPU ,35,100
DECEMBER,2017,PH1,U1,MALE,1,4
DECEMBER,2017,PH1,U1,THATCH,60,100
DECEMBER,2017,PH1,U1,BARE,4,11
DECEMBER,2017,PH1,T1,FRSA,5,9
DECEMBER,2017,PH1,T1,ELMA,81,100
DECEMBER,2017,PH1,T1,MALE,,3
DECEMBER,2017,PH1,T1,ZEMU,1,7
DECEMBER,2017,PH1,T1,SYSU,1,4
DECEMBER,2017,PH1,T1,ERVA,2,7
DECEMBER,2017,PH1,T1,BARE,3,8
DECEMBER,2017,PH1,T1,JUBU,6,10
DECEMBER,2017,PH1,T2,JUPA,44,65
DECEMBER,2017,PH1,T2,ELMA,33,50
DECEMBER,2017,PH1,T2,ERVA,24,60
DECEMBER,2017,PH1,T2,MALE,1,1
DECEMBER,2017,PH1,T2,BARE,3,7
DECEMBER,2017,PH1,U2,STPU,14,40
DECEMBER,2017,PH1,U2,HOBR,61,100
DECEMBER,2017,PH1,U2,ASFA,1,3
DECEMBER,2017,PH1,U2,MALE,1,6
DECEMBER,2017,PH1,U2,SIBE,20,30
DECEMBER,2017,PH1,U2,THATCH,20,100
DECEMBER,2017,PH1,U2,BARE,3,9
DECEMBER,2017,PH1,T3,ELMA,45,100
DECEMBER,2017,PH1,T3,ERVA,40,100
DECEMBER,2017,PH1,T3,JUPA,7,16
DECEMBER,2017,PH1,T3,ZEMU,3,22
DECEMBER,2017,PH1,T3,BARE,5,14
DECEMBER,2017,PH1,U3,STPU,55,100
DECEMBER,2017,PH1,U3,THATCH,45,100
DECEMBER,2017,PH1,C3,ELMA,90,100
DECEMBER,2017,PH1,C3,MALE,1,5
DECEMBER,2017,PH1,C3,ERVA,5,10
DECEMBER,2017,PH1,C3,BARE,4,14
DECEMBER,2017,PH1,C2,MALE,2,8
DECEMBER,2017,PH1,C2,ELMA,87,100
DECEMBER,2017,PH1,C2,ERVA,11,16
DECEMBER,2017,PH1,C1,MALE,3,9
DECEMBER,2017,PH1,C1,ELMA,97,100
JANUARY ,2018,WT2,U2,STPU,55,92
JANUARY ,2018,WT2,U2,BARE,13,20
JANUARY ,2018,WT2,U2,THATCH,32,100
JANUARY ,2018,WT2,T1,HOBR,27,55
JANUARY ,2018,WT2,T1,ZEMU,3,16
JANUARY ,2018,WT2,T1,CEPA,2,3
JANUARY ,2018,WT2,T1,ELMA,27,35
JANUARY ,2018,WT2,T1,CYER,4,12
JANUARY ,2018,WT2,T1,THATCH,25,70
JANUARY ,2018,WT2,T1,JUPA,2,5
JANUARY ,2018,WT2,T1,BARE,10,14
JANUARY ,2018,WT2,U1,STPU,35,85
JANUARY ,2018,WT2,U1,THATCH,50,100
JANUARY ,2018,WT2,U1,BARE,16,40
JANUARY ,2018,WT2,U3,STPU ,62,100
JANUARY ,2018,WT2,U3,THATCH,35,100
JANUARY ,2018,WT2,U3,BARE,3,5
JANUARY ,2018,WT2,T2,DISP,45,80
JANUARY ,2018,WT2,T2,BOMA,25,60
JANUARY ,2018,WT2,T2,ELMA,30,40
JANUARY ,2018,WT2,C3,ELMA,95,100
JANUARY ,2018,WT2,C3,BARE,5,25
JANUARY ,2018,WT2,T3,DISP,60,100
JANUARY ,2018,WT2,T3,ELMA,40,80
JANUARY ,2018,WT2,C2,ELMA,97,100
JANUARY ,2018,WT2,C2,BARE,3,10
JANUARY ,2018,WT2,C1,SCPU,25,60
JANUARY ,2018,WT2,C1,ELMA,50,90
JANUARY ,2018,WT2,C1,BARE,25,50
JANUARY ,2018,WT1,U1,STPU,57,100
JANUARY ,2018,WT1,U1,THATCH,28,50
JANUARY ,2018,WT1,U1,BARE,15,40
JANUARY ,2018,WT1,T1,CAPR,40,70
JANUARY ,2018,WT1,T1,JUME,50,90
JANUARY ,2018,WT1,T1,HOBR,2,3
JANUARY ,2018,WT1,T1,BARE,3,5
JANUARY ,2018,WT1,T1,THATCH,7,8
JANUARY ,2018,WT1,T2,JUME,48,70
JANUARY ,2018,WT1,T2,CAPR,33,75
JANUARY ,2018,WT1,T2,JUPA,2,4
JANUARY ,2018,WT1,T2,CYER,1,2
JANUARY ,2018,WT1,T2,THATCH,3,5
JANUARY ,2018,WT1,T2,BARE,10,20
JANUARY ,2018,WT1,T2,CEPA,2,4
JANUARY ,2018,WT1,T2,CRSE,1,1
JANUARY ,2018,WT1,U1,STPU,40,88
JANUARY ,2018,WT1,U1,HOBR,12,20
JANUARY ,2018,WT1,U1,SYSU,1,2
JANUARY ,2018,WT1,U1,BARE,20,60
JANUARY ,2018,WT1,U1,THATCH,16,100
JANUARY ,2018,WT1,U1,CEPA,1,1
JANUARY ,2018,WT1,T3,JUTE,9,13
JANUARY ,2018,WT1,T3,JUPA,16,36
JANUARY ,2018,WT1,T3,CYER,35,52
JANUARY ,2018,WT1,T3,JUOC,2,8
JANUARY ,2018,WT1,T3,ZEMU,3,20
JANUARY ,2018,WT1,T3,ELMA,11,15
JANUARY ,2018,WT1,T3,THATCH,12,40
JANUARY ,2018,WT1,T3,BARE,12,40
JANUARY ,2018,WT1,U3,STPU,30,95
JANUARY,2018,WT1,U3,HOBR,6,13
JANUARY,2018,WT1,U3,ZEMU,3,20
JANUARY,2018,WT1,U3,THATCH,30,75
JANUARY,2018,WT1,U3,BARE,30,70
JANUARY,2018,WT1,U3,HEGR,1,3
JANUARY,2018,WT1,C1,ELMA,96,100
JANUARY,2018,WT1,C1,BARE,4,10
JANUARY,2018,WT1,C2,JUPH,75,100
JANUARY,2018,WT1,C2,BARE,25,40
JANUARY,2018,WT1,C3,ELMA,95,100
JANUARY,2018,WT1,C3,BARE,5,16
JANUARY,2018,TP,T3,CYER,30,66
JANUARY,2018,TP,T3,HOBR,25,65
JANUARY,2018,TP,T3,JUPA,4,9
JANUARY,2018,TP,T3,JUBU,10,75
JANUARY,2018,TP,T3,BARE,30,45
JANUARY,2018,TP,T3,LUMI,1,3
JANUARY,2018,TP,U3,JUBU,6,9
JANUARY,2018,TP,U3,HOBR,60,100
JANUARY,2018,TP,U3,LUMI,1,9
JANUARY,2018,TP,U3,SIBE,2,3
JANUARY,2018,TP,U3,BARE,39,100
JANUARY,2018,TP,T2,JUPA,2,4
JANUARY,2018,TP,T2,JUBU,45,
JANUARY,2018,TP,T2,CYER,4,15
JANUARY,2018,TP,T2,RUSA,1,3
JANUARY,2018,TP,T2,LUMI,1,3
JANUARY,2018,TP,T2,BARE,33,50
JANUARY,2018,TP,T2,THATCH,15,100
JANUARY,2018,TP,T2,EPBR,3,16
JANUARY,2018,TP,U2,STPU,65,100
JANUARY,2018,TP,U2,EPBR,4,90
JANUARY,2018,TP,U2,ZEMU,3,25
JANUARY,2018,TP,U2,SIBE,2,4
JANUARY,2018,TP,U2,THATCH,20,100
JANUARY,2018,TP,U2,BARE,15,35
JANUARY,2018,TP,U2,ELGL,1,1
JANUARY,2018,TP,T1,CYER,35,90
JANUARY,2018,TP,T1,DISP,15,25
JANUARY,2018,TP,T1,RUSA,2,4
JANUARY,2018,TP,T1,HOBR,4,8
JANUARY,2018,TP,T1,ELMA,3,8
JANUARY,2018,TP,T1,BARE,37,95
JANUARY,2018,TP,T1,JUBU,1,5
JANUARY,2018,TP,T1,ZEMU,1,4
JANUARY,2018,TP,T1,LUMI,1,1
JANUARY,2018,TP,T1,JUPA,1,1
JANUARY,2018,TP,U1,STPU,45,80
JANUARY,2018,TP,U1,LUMI,1,7
JANUARY,2018,TP,U1,EPBR,2,27
JANUARY,2018,TP,U1,SIBE,10,13
JANUARY,2018,TP,U1,THATCH,11,25
JANUARY,2018,TP,U1,BARE,31,75
JANUARY,2018,MS,U2,ELGL,30,80
JANUARY,2018,MS,U2,VIVI,1,4
JANUARY,2018,MS,U2,BARE,70,90
JANUARY,2018,MS,U3,STPU,3,10
JANUARY,2018,MS,U3,BARE,97,100
JANUARY,2018,MS,T3,ELMA,35,50
JANUARY,2018,MS,T3,BOMA,2,10
JANUARY,2018,MS,T3,BARE,3,6
JANUARY,2018,MS,T3,WATER,60,70
JANUARY,2018,MS,T3,CYER,1,1
JANUARY,2018,MS,T2,CYER,2,5
JANUARY,2018,MS,T2,ELMA,2,13
JANUARY,2018,MS,T2,BARE,95,100
JANUARY,2018,MS,T2,HOBR,1,1
JANUARY,2018,MS,T1,DISP,25,39
JANUARY,2018,MS,T1,JUPA,4,11
JANUARY,2018,MS,T1,ELMA,3,13
JANUARY,2018,MS,T1,WATER,53,75
JANUARY,2018,MS,T1,BARE,15,21
